#Order	Acceptance Ratio
555	0.01416670060210945
556	0.43631597803756483
557	0.8674064626098011
558	0.4555755793110847
559	0.27126493182601674
560	0.01654515125642042
561	0.8442258331555369
562	0.5491713410911934
563	0.652391393452465
564	0.44534684718320283
565	0.33399598284814014
566	0.30160158625719125
567	0.6191356987665569
568	0.1909218922584881
569	0.37808498990602357
570	0.9577867119214466
571	0.8598068653624221
572	0.1916082376210222
573	0.8068204563772984
574	0.03789149473109521
575	0.3714979092485199
576	0.9509367231129499
577	0.06421458524190948
578	0.6788772107915207
579	0.8720376926236896
580	0.748207205557257
581	0.3583468485849892
582	0.18298301238452408
583	0.6658324605134123
584	0.11041697412078855
585	0.6726446521566559
586	0.03780303735652202
587	0.0615124095229751
588	0.772803318689904
589	0.11809129699699361
590	0.6434883091898123
591	0.01001600787993484
592	0.12425849775131059
593	0.7428863343296411
594	0.7116176616183375
595	0.02060898566918179
596	0.7749948900070288
597	0.10914189650011008
598	0.9498216879313158
599	0.11516807421471931
600	0.2997491062670429
601	0.42808904674305004
602	0.815976244294662
603	0.0044555171777930225
604	0.6019032355864182
605	0.8244897468754515
606	0.16977348075117626
607	0.5180079034710701
608	0.23524148113470122
609	0.08647864652505177
610	0.866637743309815
611	0.02158035442954198
612	0.66256528647634
613	0.05816039051236821
614	0.401151838886908
615	0.3264078557211947
616	0.21697091024929593
617	0.305518450291448
618	0.19148278533263763
619	0.022118452137363853
620	0.3010691907856652
621	0.49989428179648565
622	0.25752951504321997
623	0.3558993200409254
624	0.19775174119884908
625	0.3119212576084657
626	0.4129792773425529
627	0.07104840788096989
628	0.747806671228718
629	0.8266815745344133
630	0.4658672654736027
631	0.0013554790896092017
632	0.9622620070348727
633	0.2625917420822028
634	0.9666524863769522
635	0.9897079905923846
636	0.4063002327167725
637	0.3603280558648474
638	0.0978125766641662
639	0.26822109398153227
640	0.24358735586882063
641	0.9402052435172459
642	0.8395610331258415
643	0.7238570400103074
644	0.07235739684257869
645	0.9343295227900766
646	0.8987374915774934
647	0.9738877602420433
648	0.3625609015030733
649	0.09168613230602574
650	0.8065816590356921
651	0.11754851628225171
652	0.438660659874737
653	0.7978083923768765
654	0.5759999646746387
655	0.41010606741976596
656	0.29312254171447216
657	0.8918185964442106
658	0.0017945850574901945
659	0.015740933140715785
660	0.5452599723841725
661	0.9827347119089554
662	0.6222601702326862
663	0.7839565517418011
664	0.5682855814161307
665	0.23228591616465066
666	0.4409728728226172
667	0.29411122529010914
668	0.22335011797407867
669	0.38690403237188875
670	0.29887314264186904
671	0.19147585896229946
672	0.05535642155765641
673	0.4513532964823418
674	0.4312187882788313
675	0.8175677757456804
676	0.448889489291333
677	0.10479856321670733
678	0.89483754466036
679	0.2853703801885715
680	0.9956310697338283
681	0.26967285717181944
682	0.3578158235257066
683	0.33647904229463144
684	0.24196354335857384
685	0.7616690380467376
686	0.2924628128595258
687	0.843309407359697
688	0.8007910963480133
689	0.9267832361021802
690	0.24862020937869433
691	0.7250662836170779
692	0.9820757089854536
693	0.31374030382287044
694	0.6540753510553938
695	0.9526150311277723
696	0.2512782400532243
697	0.5383445893279851
698	0.9369861490642489
699	0.009962763403761898
700	0.336016046781485
701	0.39474881702284925
702	0.5058032750983267
703	0.31347116530087527
704	0.9063633919249735
705	0.662842797890631
706	0.887771426136495
707	0.07039400850171629
708	0.5743091826004781
709	0.47463952826513456
710	0.7443024276934218
711	0.3675858859673399
712	0.9374928298448097
713	0.05267428713894873
714	0.28231909034451286
715	0.659136323301887
716	0.10072693023958301
717	0.49379552022920803
718	0.8199011619117794
719	0.890274166023204
720	0.053150238504563685
721	0.9358628060534555
722	0.9143892867510174
723	0.9904678121003834
724	0.14673717795603236
725	0.9398783306700521
726	0.9374502714513063
727	0.9545347270066539
728	0.23259654042845612
729	0.8329225095249038
730	0.46139299185287264
731	0.44576767181287913
732	0.7671283420164761
733	0.0775551136864161
734	0.3732638678362288
735	0.11228175668199603
736	0.6865540743588222
737	0.46759552532617055
738	0.3666289747985796
739	0.08609157443783144
740	0.9962571661364965
741	0.8175707670307194
742	0.6591538192059403
743	0.061611820932984784
744	0.06083242807426792
745	0.3331564702787225
746	0.7710026918850762
747	0.4051874249720234
748	0.5509560993861905
749	0.00023696739434841962
750	0.9213109031156843
751	0.07761648859767556
752	0.2129079513043689
753	0.9594494893877246
754	0.05909841849381414
755	0.5332195262371089
756	0.17007353849530105
757	0.6541671361944079
758	0.24386635601782236
759	0.6203187160618073
760	0.5124786438356982
761	0.9106171502619674
762	0.24042432214210263
763	0.6061338455705175
764	0.4912847907371346
765	0.34935636027132677
766	0.3078002207534076
767	0.655922781085264
768	0.1724399273152034
769	0.6409734324087771
770	0.3301646098015618
771	0.4523679708464776
772	0.2513647776652048
773	0.014565213893641071
774	0.6230379179362125
775	0.5980356508439179
776	0.5714532568426999
777	0.8154987713044721
778	0.74393990435594
779	0.1178827402768654
780	0.6102239361439942
781	0.3065059569615105
782	0.8215471115142374
783	0.21634523305672582
784	0.3106954100261201
785	0.27656992258231083
786	0.4500342965381867
787	0.42584555306741334
788	0.8702167393777722
789	0.7543872125880287
790	0.8867583489190896
791	0.9503544819396695
792	0.294063637156874
793	0.017823736488193354
794	0.35422356195877924
795	0.09397145605291346
796	0.7370847113089521
797	0.9405808728974284
798	0.8201850236406962
799	0.387023420112408
800	0.9087320320895125
801	0.23095291127421425
802	0.9199883378887744
803	0.49281121795411487
804	0.18465445737134212
805	0.2287923406829261
806	0.23716148217692257
807	0.9433543538513611
808	0.1512245484712753
809	0.9317658551815838
810	0.5762100496204554
811	0.473650258320525
812	0.4312428815209316
813	0.16625393564298208
814	0.6502316313016675
815	0.4281772651378014
816	0.423395427427408
817	0.9454004296845039
818	0.07814015368883132
819	0.5772923455438526
820	0.14210243222064844
821	0.28766789230719514
822	0.49867109406403376
823	0.2705313395453328
824	0.7478048492221152
825	0.447941586521413
826	0.3543021862582092
827	0.8374315702730307
828	0.4439677996317968
829	0.1797508672135235
830	0.9258921849977326
831	0.49617881313516277
832	0.5366467136196365
833	0.33756462957347577
834	0.7443512737862948
835	0.6841528519729373
836	0.2191758335794758
837	0.40094212098769166
838	0.3912102799014797
839	0.49334308287896855
840	0.020867312403908822
841	0.16532281603356624
842	0.2987786056250229
843	0.8903437794068987
844	0.8161237868848144
845	0.3646225528923177
846	0.0058214477259653785
847	0.5214358347414849
848	0.48083374878452634
849	0.5998366851692136
850	0.49257998308806006
851	0.06433619773532318
852	0.8042937943281668
853	0.8776866253809115
854	0.3716634573392562
855	0.4690897006100483
856	0.3531243192349638
857	0.19863334753541928
858	0.2964522470662436
859	0.7459552692194832
860	0.8362906271509947
861	0.01522673585102785
862	0.1315322567544125
863	0.3410736043252235
864	0.9618425742274562
865	0.5823733620906434
866	0.22683211635069744
867	0.7347579763476246
868	0.12644466034576296
869	0.8262697994457899
870	0.8877229593023213
871	0.3721360729940688
872	0.8287595263572207
873	0.7305892124697589
874	0.09079551063718971
875	0.9094221030209773
876	0.39553223075104094
877	0.5884636211938417
878	0.21330401949940148
879	0.2974856769871759
880	0.0061026124368555035
881	0.8097707324163378
882	0.4701539230909383
883	0.2691958672336312
884	0.26119488003470515
885	0.594676597858132
886	0.015099871103209761
887	0.34171591128382306
888	0.9589727712391728
889	0.5391359693011645
890	0.33657811173848384
891	0.9605508935785927
892	0.6429170154845022
893	0.4180339613795291
894	0.3572223863244808
895	0.4707961206926512
896	0.8617014512888247
897	0.13170053930324377
898	0.4273998498688899
899	0.5301656425460589
900	0.37564290150264346
901	0.3260788031228675
902	0.8818482265227542
903	0.31838312696858173
904	0.9283615354808017
905	0.8916211205150415
906	0.7895433038075381
907	0.5290322694286191
908	0.501643707530279
909	0.49983744607243785
910	0.41441732850021995
911	0.4348369981325556
912	0.9813542441873776
913	0.7045423688206189
914	0.10029362304144396
915	0.2818259151709609
916	0.0402696637790001
917	0.027886581273662503
918	0.835427974045555
919	0.4808799807164963
920	0.21957888985305885
921	0.25965273154772894
922	0.8364810525094605
923	0.26707326238892637
924	0.8655749525411451
925	0.11748693945971167
926	0.7907991846295485
927	0.6637998048233898
928	0.6180683579361927
929	0.9204305765293617
930	0.2785449035267532
931	0.1807830123158295
932	0.5531595365483198
933	0.7456720914956977
934	0.9953450146391778
935	0.8194739303460604
936	0.8596402537170633
937	0.8128058281971119
938	0.5660578410029953
939	0.6094664871486605
940	0.35033693981008984
941	0.25196346333547004
942	0.12548461600876593
943	0.7178101196854856
944	0.7521575467177483
945	0.04322226067276913
946	0.708799218389336
947	0.9146155937327846
948	0.4375466075014851
949	0.5238451109510228
950	0.7176386327042878
951	0.46444567556196903
952	0.9098427227011195
953	0.8001633844962297
954	0.938349191746364
955	0.6870251286451707
956	0.07787636601469916
957	0.25011512855182905
958	0.44577850343537717
959	0.6131492976425632
960	0.7659057428686351
961	0.020462109262477268
962	0.10664816722308934
963	0.6350611394542196
964	0.8721998866559466
965	0.6601971447435958
966	0.11198543052665466
967	0.19594917357021568
968	0.08649911250999864
969	0.4128121718671013
970	0.30290859975317563
971	0.9266586462426343
972	0.7157895659128948
973	0.6566536859569599
974	0.26040879454906385
975	0.9482518506188274
976	0.6784761183190605
977	0.8252801652628111
978	0.002800929463269819
979	0.5676831552876072
980	0.28744901936534706
981	0.5900902257826752
982	0.7293001619621693
983	0.05472607658652373
984	0.5191037015729574
985	0.7634251096342467
986	0.8414887384321142
987	0.6725086174849142
988	0.9250616160310385
989	0.26253749741521637
990	0.5218636771708568
991	0.1608134348525465
992	0.370531311793283
993	0.2769472018646467
994	0.33374747254397397
995	0.2654156229796353
996	0.21380073838305014
997	0.8093798852955502
998	0.518023775132356
999	0.059510492421190775
1000	0.5905678815267995
